time,sim2real,rid,cid,gid,mode,battery,critical
102.0,0.5,36,-1,-1,1,34.0,False
102.0,0.5,37,-1,-1,1,46.5,False
102.0,0.5,38,-1,-1,3,22.0,False
102.0,0.5,39,-1,-1,3,20.5,False
105.0,0.5,0,-1,-1,3,20.5,False
105.0,0.5,1,-1,-1,3,22.0,False
105.0,0.5,2,-1,-1,1,27.0,False
105.0,0.5,3,-1,-1,3,20.0,False
105.0,0.5,4,-1,-1,3,20.0,False
105.0,0.5,5,-1,-1,3,21.5,False
105.0,0.5,6,-1,-1,1,34.0,False
105.0,0.5,7,300,0,0,46.5,False
105.0,0.5,8,-1,-1,3,22.0,False
105.0,0.5,9,-1,-1,1,28.0,False
105.0,0.5,10,-1,-1,1,23.0,False
105.0,0.5,11,-1,-1,1,39.5,False
105.0,0.5,12,-1,-1,3,22.0,False
105.0,0.5,13,-1,-1,1,50.0,False
105.0,0.5,14,-1,-1,1,37.5,False
105.0,0.5,15,-1,-1,3,21.5,False
105.0,0.5,16,-1,-1,3,21.5,False
105.0,0.5,17,-1,-1,1,36.5,False
105.0,0.5,18,-1,-1,3,22.0,False
105.0,0.5,19,301,0,0,53.0,False
105.0,0.5,20,-1,-1,3,20.5,False
105.0,0.5,21,-1,-1,3,22.0,False
105.0,0.5,22,-1,-1,1,37.0,False
105.0,0.5,23,-1,-1,3,20.0,False
105.0,0.5,24,-1,-1,1,40.0,False
105.0,0.5,25,-1,-1,1,39.0,False
105.0,0.5,26,-1,-1,3,21.5,False
105.0,0.5,27,302,0,0,56.5,False
105.0,0.5,28,-1,-1,3,22.0,False
105.0,0.5,29,-1,-1,1,38.0,False
105.0,0.5,30,-1,-1,1,30.5,False
105.0,0.5,31,-1,-1,1,47.0,False
105.0,0.5,32,-1,-1,3,22.0,False
105.0,0.5,33,-1,-1,1,40.0,False
105.0,0.5,34,-1,-1,1,27.5,False
105.0,0.5,35,-1,-1,1,26.5,False
105.0,0.5,36,-1,-1,1,31.5,False
105.0,0.5,37,-1,-1,1,44.0,False
105.0,0.5,38,-1,-1,3,22.0,False
105.0,0.5,39,-1,-1,3,20.5,False
108.0,0.5,0,-1,-1,3,20.5,False
108.0,0.5,1,-1,-1,3,22.0,False
108.0,0.5,2,-1,-1,1,24.5,False
108.0,0.5,3,-1,-1,3,20.0,False
108.0,0.5,4,-1,-1,3,20.0,False
108.0,0.5,5,-1,-1,3,21.5,False
108.0,0.5,6,-1,-1,1,31.5,False
108.0,0.5,7,-1,-1,1,44.0,False
108.0,0.5,8,-1,-1,3,22.0,False
108.0,0.5,9,-1,-1,1,25.5,False
108.0,0.5,10,-1,-1,1,20.5,False
108.0,0.5,11,-1,-1,1,37.0,False
108.0,0.5,12,-1,-1,3,22.0,False
108.0,0.5,13,-1,-1,1,47.5,False
108.0,0.5,14,-1,-1,1,35.0,False
108.0,0.5,15,-1,-1,3,21.5,False
108.0,0.5,16,-1,-1,3,21.5,False
108.0,0.5,17,301,0,0,51.5,False
108.0,0.5,18,-1,-1,3,22.0,False
108.0,0.5,19,-1,-1,1,50.5,False
108.0,0.5,20,-1,-1,3,20.5,False
108.0,0.5,21,-1,-1,3,22.0,False
108.0,0.5,22,302,0,0,52.0,False
108.0,0.5,23,-1,-1,3,20.0,False
108.0,0.5,24,-1,-1,1,37.5,False
108.0,0.5,25,-1,-1,1,36.5,False
108.0,0.5,26,-1,-1,3,21.5,False
108.0,0.5,27,-1,-1,1,54.0,False
108.0,0.5,28,-1,-1,3,22.0,False
108.0,0.5,29,303,0,0,53.0,False
108.0,0.5,30,-1,-1,1,28.0,False
108.0,0.5,31,-1,-1,1,44.5,False
108.0,0.5,32,-1,-1,3,22.0,False
108.0,0.5,33,-1,-1,1,37.5,False
108.0,0.5,34,-1,-1,1,25.0,False
108.0,0.5,35,-1,-1,1,24.0,False
108.0,0.5,36,300,0,0,46.5,False
108.0,0.5,37,-1,-1,1,41.5,False
108.0,0.5,38,-1,-1,3,22.0,False
108.0,0.5,39,-1,-1,3,20.5,False
111.0,0.5,0,-1,-1,3,20.5,False
111.0,0.5,1,-1,-1,3,22.0,False
111.0,0.5,2,-1,-1,1,22.0,False
111.0,0.5,3,-1,-1,3,20.0,False
111.0,0.5,4,-1,-1,3,20.0,False
111.0,0.5,5,-1,-1,3,21.5,False
111.0,0.5,6,300,0,0,46.5,False
111.0,0.5,7,-1,-1,1,41.5,False
111.0,0.5,8,-1,-1,3,22.0,False
111.0,0.5,9,-1,-1,1,23.0,False
111.0,0.5,10,-1,-1,3,20.5,False
111.0,0.5,11,302,0,0,52.0,False
111.0,0.5,12,-1,-1,3,22.0,False
111.0,0.5,13,-1,-1,1,45.0,False
111.0,0.5,14,301,0,0,50.0,False
111.0,0.5,15,-1,-1,3,21.5,False
111.0,0.5,16,-1,-1,3,21.5,False
111.0,0.5,17,-1,-1,1,49.0,False
111.0,0.5,18,-1,-1,3,22.0,False
111.0,0.5,19,-1,-1,1,48.0,False
111.0,0.5,20,-1,-1,3,20.5,False
111.0,0.5,21,-1,-1,3,22.0,False
111.0,0.5,22,-1,-1,1,49.5,False
111.0,0.5,23,-1,-1,3,20.0,False
111.0,0.5,24,-1,-1,1,35.0,False
111.0,0.5,25,-1,-1,1,34.0,False
111.0,0.5,26,-1,-1,3,21.5,False
111.0,0.5,27,-1,-1,1,51.5,False
111.0,0.5,28,-1,-1,3,22.0,False
111.0,0.5,29,-1,-1,1,50.5,False
111.0,0.5,30,-1,-1,1,25.5,False
111.0,0.5,31,-1,-1,1,42.0,False
111.0,0.5,32,-1,-1,3,22.0,False
111.0,0.5,33,-1,-1,1,35.0,False
111.0,0.5,34,-1,-1,1,22.5,False
111.0,0.5,35,-1,-1,1,21.5,False
111.0,0.5,36,-1,-1,1,44.0,False
111.0,0.5,37,-1,-1,1,39.0,False
111.0,0.5,38,-1,-1,3,22.0,False
111.0,0.5,39,-1,-1,3,20.5,False
114.0,0.5,0,-1,-1,3,20.5,False
114.0,0.5,1,-1,-1,3,22.0,False
114.0,0.5,2,-1,-1,3,22.0,False
114.0,0.5,3,-1,-1,3,20.0,False
114.0,0.5,4,-1,-1,3,20.0,False
114.0,0.5,5,-1,-1,3,21.5,False
114.0,0.5,6,-1,-1,1,44.0,False
114.0,0.5,7,-1,-1,1,39.0,False
114.0,0.5,8,-1,-1,3,22.0,False
114.0,0.5,9,-1,-1,1,20.5,False
114.0,0.5,10,-1,-1,3,20.5,False
114.0,0.5,11,-1,-1,1,49.5,False
114.0,0.5,12,-1,-1,3,22.0,False
114.0,0.5,13,-1,-1,1,42.5,False
114.0,0.5,14,-1,-1,1,47.5,False
114.0,0.5,15,-1,-1,3,21.5,False
114.0,0.5,16,-1,-1,3,21.5,False
114.0,0.5,17,-1,-1,1,46.5,False
114.0,0.5,18,-1,-1,3,22.0,False
114.0,0.5,19,-1,-1,1,45.5,False
114.0,0.5,20,-1,-1,3,20.5,False
114.0,0.5,21,-1,-1,3,22.0,False
114.0,0.5,22,-1,-1,1,47.0,False
114.0,0.5,23,-1,-1,3,20.0,False
114.0,0.5,24,-1,-1,1,32.5,False
114.0,0.5,25,300,0,0,49.0,False
114.0,0.5,26,-1,-1,3,21.5,False
114.0,0.5,27,-1,-1,1,49.0,False
114.0,0.5,28,-1,-1,3,22.0,False
114.0,0.5,29,-1,-1,1,48.0,False
114.0,0.5,30,-1,-1,1,23.0,False
114.0,0.5,31,303,0,0,57.0,False
114.0,0.5,32,-1,-1,3,22.0,False
114.0,0.5,33,301,0,0,50.0,False
114.0,0.5,34,-1,-1,1,20.0,False
114.0,0.5,35,-1,-1,3,21.5,False
114.0,0.5,36,-1,-1,1,41.5,False
114.0,0.5,37,302,0,0,54.0,False
114.0,0.5,38,-1,-1,3,22.0,False
114.0,0.5,39,-1,-1,3,20.5,False
117.0,0.5,0,-1,-1,3,20.5,False
117.0,0.5,1,-1,-1,3,22.0,False
117.0,0.5,2,-1,-1,3,22.0,False
117.0,0.5,3,-1,-1,3,20.0,False
117.0,0.5,4,-1,-1,3,20.0,False
117.0,0.5,5,-1,-1,3,21.5,False
117.0,0.5,6,-1,-1,1,41.5,False
117.0,0.5,7,300,0,0,54.0,False
117.0,0.5,8,-1,-1,3,22.0,False
117.0,0.5,9,-1,-1,3,20.5,False
117.0,0.5,10,-1,-1,3,20.5,False
117.0,0.5,11,-1,-1,1,47.0,False
117.0,0.5,12,-1,-1,3,22.0,False
117.0,0.5,13,-1,-1,1,40.0,False
117.0,0.5,14,-1,-1,1,45.0,False
117.0,0.5,15,-1,-1,3,21.5,False
117.0,0.5,16,-1,-1,3,21.5,False
117.0,0.5,17,-1,-1,1,44.0,False
117.0,0.5,18,-1,-1,3,22.0,False
117.0,0.5,19,-1,-1,1,43.0,False
117.0,0.5,20,-1,-1,3,20.5,False
117.0,0.5,21,-1,-1,3,22.0,False
117.0,0.5,22,-1,-1,1,44.5,False
117.0,0.5,23,-1,-1,3,20.0,False
117.0,0.5,24,-1,-1,1,30.0,False
117.0,0.5,25,-1,-1,1,46.5,False
117.0,0.5,26,-1,-1,3,21.5,False
117.0,0.5,27,-1,-1,1,46.5,False
117.0,0.5,28,-1,-1,3,22.0,False
117.0,0.5,29,-1,-1,1,45.5,False
117.0,0.5,30,-1,-1,1,20.5,False
117.0,0.5,31,-1,-1,1,54.5,False
117.0,0.5,32,-1,-1,3,22.0,False
117.0,0.5,33,-1,-1,1,47.5,False
117.0,0.5,34,-1,-1,3,20.0,False
117.0,0.5,35,-1,-1,3,21.5,False
117.0,0.5,36,-1,-1,1,39.0,False
117.0,0.5,37,-1,-1,1,51.5,False
117.0,0.5,38,-1,-1,3,22.0,False
117.0,0.5,39,-1,-1,3,20.5,False
120.0,0.5,0,-1,-1,3,20.5,False
120.0,0.5,1,-1,-1,3,22.0,False
120.0,0.5,2,-1,-1,3,22.0,False
120.0,0.5,3,-1,-1,3,20.0,False
120.0,0.5,4,-1,-1,3,20.0,False
120.0,0.5,5,-1,-1,3,21.5,False
120.0,0.5,6,-1,-1,1,39.0,False
120.0,0.5,7,-1,-1,1,51.5,False
120.0,0.5,8,-1,-1,3,22.0,False
120.0,0.5,9,-1,-1,3,20.5,False
120.0,0.5,10,-1,-1,3,20.5,False
120.0,0.5,11,-1,-1,1,44.5,False
120.0,0.5,12,-1,-1,3,22.0,False
120.0,0.5,13,300,0,0,55.0,False
120.0,0.5,14,-1,-1,1,42.5,False
120.0,0.5,15,-1,-1,3,21.5,False
120.0,0.5,16,-1,-1,3,21.5,False
120.0,0.5,17,-1,-1,1,41.5,False
120.0,0.5,18,-1,-1,3,22.0,False
120.0,0.5,19,-1,-1,1,40.5,False
120.0,0.5,20,-1,-1,3,20.5,False
120.0,0.5,21,-1,-1,3,22.0,False
120.0,0.5,22,-1,-1,1,42.0,False
120.0,0.5,23,-1,-1,3,20.0,False
120.0,0.5,24,-1,-1,1,27.5,False
120.0,0.5,25,-1,-1,1,44.0,False
120.0,0.5,26,-1,-1,3,21.5,False
120.0,0.5,27,-1,-1,1,44.0,False
120.0,0.5,28,-1,-1,3,22.0,False
120.0,0.5,29,-1,-1,1,43.0,False
120.0,0.5,30,-1,-1,3,20.5,False
120.0,0.5,31,-1,-1,1,52.0,False
120.0,0.5,32,-1,-1,3,22.0,False
120.0,0.5,33,-1,-1,1,45.0,False
120.0,0.5,34,-1,-1,3,20.0,False
120.0,0.5,35,-1,-1,3,21.5,False
120.0,0.5,36,-1,-1,1,36.5,False
120.0,0.5,37,-1,-1,1,49.0,False
120.0,0.5,38,-1,-1,3,22.0,False
120.0,0.5,39,-1,-1,3,20.5,False
